,주소,단지명_공시가,동수,세대수,동명_공시가,지상층수,사용승인일
15778,서울특별시 강동구 길동 456-2,하이브,1,73,1,13,20061130
15779,서울특별시 강동구 천호동 32-2,성인아파트,1,19,,7,20020624
15780,서울특별시 강동구 성내동 602,광남캐스빌3,1,42,,6,20041104
15781,서울특별시 강동구 천호동 334,즈믄촌,1,30,,8,20021017
15782,서울특별시 강동구 길동 358-7,신대길파크하임,1,18,,7,20040626
15783,서울특별시 강동구 성내동 454-15,대은팰리스뷰,1,12,,6,20060405
15784,서울특별시 강동구 성내동 593,영풍마드레빌,1,132,,14,20020703
15785,서울특별시 강동구 명일동 312-257,우성102동,1,15,102,8,20040203
15786,서울특별시 강동구 길동 99-1,도림씨티빌1,1,42,,8,20010518
15787,서울특별시 강동구 성내동 460,몽촌토성,1,18,,5,19931231
15788,서울특별시 강동구 암사동 503-31,대은팰리스뷰(101),1,19,101,10,20070328
15789,서울특별시 강동구 천호동 22-6,고려아파트(A동),1,17,에이동,9,20000628
15790,서울특별시 강동구 명일동 48-12,동양타워,1,24,,10,19950214
15791,서울특별시 강동구 성내동 386-6,우성(102동),1,14,102,7,20040622
15792,서울특별시 강동구 천호동 54-4,대명에버빌아파트,1,18,,7,20040518
15793,서울특별시 강동구 천호동 46-5,우정아파트,1,85,,13,19960119
15794,서울특별시 강동구 상일동 476,중앙하이츠,5,410,5,13,19920509
15795,서울특별시 강동구 상일동 476,중앙하이츠,5,410,6,13,19920509
15796,서울특별시 강동구 길동 414-10,강동한신휴플러스,1,124,1,15,20061121
15797,서울특별시 강동구 상일동 476,중앙하이츠,5,410,3,13,19920509
15798,서울특별시 강동구 상일동 476,중앙하이츠,5,410,2,13,19920509
15799,서울특별시 강동구 상일동 476,중앙하이츠,5,410,1,13,19920509
15800,서울특별시 강동구 길동 378-1,SM드림빌,1,39,,8,20021122
15801,서울특별시 강동구 명일동 348-1,다성이즈빌(명일4차),1,19,,6,20050204
15802,서울특별시 강동구 성내동 438-6,센츄럴(438-6),1,17,,5,20000527
15803,서울특별시 강동구 성내동 597,한솔애리즈2차,1,48,201,8,20031029
15804,서울특별시 강동구 천호동 52-16,늘푸른아파트,1,19,1,7,20061020
15805,서울특별시 강동구 천호동 358-4,다성시티아파트,1,49,다성시티아파트,11,20030411
15806,서울특별시 강동구 천호동 54-6,지원골드아파트,1,13,1,7,20050913
15807,서울특별시 강동구 천호동 39-6,새롬트윈스아파트(B동),1,12,,7,20031106
15808,서울특별시 강동구 성내동 444-4,강동네스빌,1,38,,8,20020206
15809,서울특별시 강동구 길동 416-3,다성이즈텔,1,23,,15,20040226
15827,서울특별시 강동구 성내동 601,하나플러스ll,3,90,101,13,20040924
15828,서울특별시 강동구 암사동 440-4,대송,1,18,,7,20030320
15829,서울특별시 강동구 천호동 50,천호2차우림루미아트,2,70,202,9,20041102
15830,서울특별시 강동구 천호동 50,천호2차우림루미아트,2,70,201,9,20041102
15831,서울특별시 강동구 천호동 163-34,우정에쉐르(101동),1,36,,10,20041231
15832,서울특별시 강동구 성내동 426-21,동영,1,13,,6,20030811
15833,서울특별시 강동구 암사동 453-38,평대정원,1,14,,7,20041123
15834,서울특별시 강동구 성내동 410-16,한솔애리즈1,1,49,,13,20020208
15835,서울특별시 강동구 암사동 485-2,영진해가든(2동),1,19,비,6,20040407
15836,서울특별시 강동구 천호동 50-11,다성이즈빌(50-11),1,18,다성이즈빌,7,20070607
15837,서울특별시 강동구 둔촌동 518-2,광남아파트101동,1,18,,7,20040218
15838,서울특별시 강동구 암사동 474-10,새롬,1,12,,7,20020531
15839,서울특별시 강동구 성내동 137,성내2차e-편한세상,2,151,202,12,20041124
15840,서울특별시 강동구 성내동 137,성내2차e-편한세상,2,151,201,13,20041124
15841,서울특별시 강동구 길동 107,동삼빌라트,1,48,,8,19980727
15842,서울특별시 강동구 둔촌동 90,청원파크빌,1,61,,13,20030802
15843,서울특별시 강동구 암사동 510-10,경지리버캐슬,1,19,,11,20030411
15844,서울특별시 강동구 둔촌동 490-3,다원애버니아,1,19,,7,20040225
15845,서울특별시 강동구 성내동 433-12,삼진,1,19,,7,19950513
15846,서울특별시 강동구 천호동 302-3,태천와이드빌,1,32,,8,20001101
15847,서울특별시 강동구 천호동 317-31,부강아파트,1,18,,6,20060208
15848,서울특별시 강동구 둔촌동 518-13,광남아파트102동,1,13,,7,20040225
15957,서울특별시 송파구 마천동 575,마천금호어울림1차아파트,3,215,103,14,20020326
15958,서울특별시 송파구 마천동 575,마천금호어울림1차아파트,3,215,102,19,20020326
15959,서울특별시 송파구 마천동 575,마천금호어울림1차아파트,3,215,101,19,20020326
15960,서울특별시 송파구 방이동 154-21,주함위너스Ⅰ,1,18,,7,20040512
15961,서울특별시 송파구 석촌동 77-7,다성리치빌,1,19,,5,20010511
15962,서울특별시 송파구 마천동 9,아남,1,122,,16,19921214
15963,서울특별시 송파구 가락동 130-14,신한빌라트-신한미지엔,1,19,,10,19970929
15964,서울특별시 송파구 풍납동 400-5,연지토성,1,49,,11,20001226
15965,서울특별시 송파구 방이동 134-17,보미리즌빌(102동),1,19,102,7,20050620
15966,서울특별시 송파구 가락동 46-3,카나피아,1,10,,5,20020111
15967,서울특별시 송파구 방이동 154-3,주함위너스Ⅱ,1,18,,7,20040512
15968,서울특별시 송파구 석촌동 282-12,원남,1,10,,6,20031209
15969,서울특별시 송파구 문정동 96-12,삼형,1,12,,7,20020503
15970,서울특별시 송파구 석촌동 285,잠실한솔,7,393,102,19,20001010
15971,서울특별시 송파구 석촌동 285,잠실한솔,7,393,105,18,20001010
16167,서울특별시 영등포구 여의도동 28,광장,8,576,11,12,19780729
16168,서울특별시 영등포구 여의도동 30,목화,2,312,1,12,19771018
16169,서울특별시 영등포구 여의도동 30,목화,2,312,2,12,19771018
16170,서울특별시 영등포구 여의도동 30-2,삼부,10,866,11,15,19751222
16171,서울특별시 영등포구 여의도동 30-2,삼부,10,866,8,15,19751222
16172,서울특별시 영등포구 여의도동 30-2,삼부,10,866,7,15,19751222
16173,서울특별시 영등포구 여의도동 30-2,삼부,10,866,9,15,19751222
16174,서울특별시 영등포구 여의도동 30-2,삼부,10,866,6,15,19751222
16175,서울특별시 영등포구 여의도동 30-2,삼부,10,866,10,15,19751222
16176,서울특별시 영등포구 여의도동 30-2,삼부,10,866,1,15,19751222
16177,서울특별시 영등포구 여의도동 30-2,삼부,10,866,5,15,19751222
16178,서울특별시 영등포구 여의도동 30-2,삼부,10,866,3,15,19751222
16179,서울특별시 영등포구 여의도동 32,수정,3,329,비,15,19760703
16180,서울특별시 영등포구 여의도동 32,수정,3,329,에이,15,19760703
16181,서울특별시 영등포구 여의도동 32,수정,3,329,씨,15,19760703
16182,서울특별시 영등포구 여의도동 36,롯데캐슬엠파이어,2,406,102,39,20050502
16183,서울특별시 영등포구 여의도동 36,롯데캐슬엠파이어,2,406,101,39,20050502
16184,서울특별시 영등포구 여의도동 37,미성,5,577,이동,12,19780524
16185,서울특별시 영등포구 여의도동 37,미성,5,577,디동,12,19780524
16186,서울특별시 영등포구 여의도동 37,미성,5,577,에이,13,19780524
16187,서울특별시 영등포구 여의도동 37,미성,5,577,씨,12,19780524
16188,서울특별시 영등포구 여의도동 37,미성,5,577,비,12,19780524
16189,서울특별시 영등포구 여의도동 38-1,"광장(1,2동)",2,168,1,14,19780526
16190,서울특별시 영등포구 여의도동 38-1,"광장(1,2동)",2,168,2,14,19780526
16191,서울특별시 영등포구 여의도동 40,장미,2,196,에이,14,19780606
16192,서울특별시 영등포구 여의도동 40,장미,2,196,비,14,19780606
16193,서울특별시 영등포구 여의도동 40-4,화랑,3,160,1,10,19771216
16194,서울특별시 영등포구 여의도동 40-4,화랑,3,160,2,10,19771216
16195,서울특별시 영등포구 여의도동 40-4,화랑,3,160,3,10,19771216
16196,서울특별시 영등포구 여의도동 41,대교,4,576,1,12,19750929
16197,서울특별시 영등포구 여의도동 41,대교,4,576,3,12,19750929
16198,서울특별시 영등포구 여의도동 41,대교,4,576,2,12,19750929
16199,서울특별시 영등포구 여의도동 41,대교,4,576,5,12,19750929
16200,서울특별시 영등포구 여의도동 42,한양,8,588,비,12,19751105
16201,서울특별시 영등포구 여의도동 42,한양,8,588,에이,12,19751105
16202,서울특별시 영등포구 여의도동 42,한양,8,588,디,12,19751105
16203,서울특별시 영등포구 여의도동 42,한양,8,588,지,12,19751105
16204,서울특별시 영등포구 여의도동 42,한양,8,588,씨,12,19751105
16205,서울특별시 영등포구 여의도동 42,한양,8,588,이,12,19751105
16206,서울특별시 영등포구 여의도동 42,한양,8,588,에이치,12,19751105
16207,서울특별시 영등포구 여의도동 42,한양,8,588,에프,12,19751105
16208,서울특별시 영등포구 여의도동 43-4,롯데캐슬아이비,2,445,102,35,20051230
16209,서울특별시 영등포구 여의도동 43-4,롯데캐슬아이비,2,445,101,35,20051230
16210,서울특별시 영등포구 여의도동 48,대우트럼프월드II,2,218,B,34,20030701
16211,서울특별시 영등포구 여의도동 48,대우트럼프월드II,2,218,A,34,20030701
16212,서울특별시 영등포구 여의도동 50,시범,24,1584,1,12,19711221
16213,서울특별시 영등포구 여의도동 50,시범,24,1584,5,12,19711221
16214,서울특별시 영등포구 여의도동 50,시범,24,1584,6,12,19711221
16215,서울특별시 영등포구 여의도동 50,시범,24,1584,4,13,19711221
16216,서울특별시 영등포구 여의도동 50,시범,24,1584,3,13,19711221
16217,서울특별시 영등포구 여의도동 50,시범,24,1584,10,12,19711221
16218,서울특별시 영등포구 여의도동 50,시범,24,1584,18,12,19711221
16219,서울특별시 영등포구 여의도동 50,시범,24,1584,22,12,19711221
16220,서울특별시 영등포구 여의도동 50,시범,24,1584,14,12,19711221
16221,서울특별시 영등포구 여의도동 50,시범,24,1584,20,12,19711221
16222,서울특별시 영등포구 여의도동 50,시범,24,1584,19,12,19711221
16223,서울특별시 영등포구 여의도동 50,시범,24,1584,8,12,19711221
16224,서울특별시 영등포구 여의도동 50,시범,24,1584,17,12,19711221
16225,서울특별시 영등포구 여의도동 50,시범,24,1584,16,12,19711221
16226,서울특별시 영등포구 여의도동 50,시범,24,1584,15,12,19711221
16227,서울특별시 영등포구 여의도동 50,시범,24,1584,13,12,19711221
16228,서울특별시 영등포구 여의도동 50,시범,24,1584,12,12,19711221
16229,서울특별시 영등포구 여의도동 50,시범,24,1584,11,12,19711221
16230,서울특별시 영등포구 여의도동 50,시범,24,1584,7,13,19711221
16231,서울특별시 영등포구 여의도동 50,시범,24,1584,2,13,19711221
16232,서울특별시 영등포구 여의도동 50,시범,24,1584,24,12,19711221
16233,서울특별시 영등포구 여의도동 50,시범,24,1584,23,12,19711221
16234,서울특별시 영등포구 여의도동 50,시범,24,1584,21,12,19711221
16235,서울특별시 영등포구 여의도동 50,시범,24,1584,9,12,19711221
16236,서울특별시 영등포구 여의도동 51,삼익,4,360,디,12,19741019
16237,서울특별시 영등포구 여의도동 51,삼익,4,360,비,12,19741019
16238,서울특별시 영등포구 여의도동 51,삼익,4,360,씨,12,19741019
16239,서울특별시 영등포구 여의도동 51,삼익,4,360,에이,12,19741019
16240,서울특별시 영등포구 여의도동 52,은하,4,360,비,12,19741219
16241,서울특별시 영등포구 여의도동 52,은하,4,360,씨,12,19741219
16242,서울특별시 영등포구 여의도동 52,은하,4,360,디,12,19741219
16243,서울특별시 영등포구 여의도동 52,은하,4,360,에이,12,19741219
16244,서울특별시 영등포구 여의도동 54,진주,4,376,비,11,19770603
16245,서울특별시 영등포구 여의도동 54,진주,4,376,씨,12,19770603
16246,서울특별시 영등포구 여의도동 54,진주,4,376,에이,11,19770603
16247,서울특별시 영등포구 여의도동 54,진주,4,376,디,11,19770603
16248,서울특별시 영등포구 여의도동 55-1,대우트럼프월드Ⅰ,2,282,B,40,20021030
16249,서울특별시 영등포구 여의도동 55-1,대우트럼프월드Ⅰ,2,282,A,40,20021030
16250,서울특별시 영등포구 여의도동 61,리첸시아,2,248,B,40,20031126
16251,서울특별시 영등포구 여의도동 61,리첸시아,2,248,A,40,20031126
16252,서울특별시 영등포구 여의도동 61-4,라이프콤비,1,98,,24,19940804
16253,서울특별시 영등포구 여의도동 61-5,리버타워,1,98,,37,20000131
16254,서울특별시 영등포구 당산동1가 16-1,진로,4,461,102,21,19970829
